Timestamp,miners-revenue,market-price,difficulty,hash-rate
3/18/2020,8477516.575,5357.61,16552923967337,82285031
3/19/2020,6941254.719,5410.23,16552923967337,88044984
3/20/2020,7981376.242,6195.2,16552923967337,89690684
3/21/2020,9446456.658,6226.44,16552923967337,102033439
3/22/2020,9873966.128,6189.85,16552923967337,104501990
3/23/2020,9996191.207,5822.62,16552923967337,92159235
3/24/2020,8912695.388,6502.16,16552923967337,108616241
3/25/2020,11290318.11,6768.49,16552923967337,75702229
3/26/2020,8111093.565,6698.46,14143559041805,112492821
3/27/2020,13691118.21,6763.75,13912524048946,107197275
3/28/2020,13411241.26,6369.09,13912524048946,93365368
3/29/2020,10989618.93,6260.95,13912524048946,104430894
3/30/2020,11822813.29,5885.41,13912524048946,101664512
3/31/2020,11637863.38,6405.29,13912524048946,109963656
4/1/2020,13165642.83,6428.28,13912524048946,105814084
4/2/2020,12386579.19,6652.87,13912524048946,105814084
4/3/2020,13018917.41,6809.11,13912524048946,91290582
4/4/2020,11436511.55,6741.67,13912524048946,108580466
4/5/2020,13560678,6871.69,13912524048946,121029181
4/6/2020,14957634.88,6777.44,13912524048946,88524201
4/7/2020,11485342.68,7343.2,13912524048946,116188014
4/8/2020,15735459.96,7205.55,14397482597688,103061195
4/9/2020,13302461.42,7365.03,14715214060657,112650578
4/10/2020,14241012.63,7293.69,14715214060657,119234053
4/11/2020,14368680.59,6873.24,14715214060657,116308064
4/12/2020,13917060.69,6891.6,14715214060657,111919081
4/13/2020,13349664.71,6915.37,14715214060657,125086031
4/14/2020,14683700.73,6857.66,14715214060657,122891539
4/15/2020,14587959.14,6871.95,14715214060657,123623037
4/16/2020,14558871.74,6623.8,14715214060657,112650578
4/17/2020,13495677.83,7112.27,14715214060657,92900152
4/18/2020,11584618.69,7034.89,14715214060657,115576567
4/19/2020,14261973.78,7259.36,14715214060657,111187583
4/20/2020,13731416.21,7130.04,14715214060657,117771059
4/21/2020,14513595.73,6840.24,15624843397593,115730562
4/22/2020,13280755.5,6852.52,15958652328578,103923467
4/23/2020,11597010.06,7130.99,15958652328578,112649865
4/24/2020,13203833.92,7477.6,15958652328578,114236483
4/25/2020,14000287.8,7507.08,15958652328578,107890012
4/26/2020,13029925.92,7549.52,15958652328578,108683321
4/27/2020,13360910.33,7699.27,15958652328578,111856556
4/28/2020,13997087.9,7790.66,15958652328578,122169572
4/29/2020,15084394.04,7765.33,15958652328578,115029792
4/30/2020,15737371.44,8777.63,15958652328578,107096703
5/1/2020,16397343.77,8628.77,15958652328578,111856556
5/2/2020,17578400.01,8824.66,15958652328578,117409719
5/3/2020,17019209.54,8973.82,15958652328578,133275897
5/4/2020,19630255.34,8903.95,15958652328578,125342808
5/5/2020,17898623.63,8885.93,16079831604278,126294577
5/6/2020,18282730.76,9030.96,16104807485529,123288446
5/7/2020,20611754.96,9170.79,16104807485529,117684425
5/8/2020,18246780.7,10002.48,16104807485529,109678682
5/9/2020,18271845.62,9821.8,16104807485529,108878108
5/10/2020,17375844,9527.39,16104807485529,136097635
5/11/2020,19252835.58,8754.46,16104807485529,125690169
5/12/2020,17168436.34,8617.25,16104807485529,116883851
5/13/2020,8950520.334,8814.53,16104807485529,95268344
5/14/2020,7822621.054,9305.93,16104807485529,91265473
5/15/2020,8245134.851,9790.31,16104807485529,100071790
5/16/2020,8969982.477,9303.59,16104807485529,100872365
5/17/2020,8429266.327,9385.7,16104807485529,81658581
5/18/2020,7112392.242,9669.4,16104807485529,102473513
5/19/2020,9800851.106,9719.37,16104807485529,92066047
5/20/2020,8879553.758,9785.74,15213703057048,86971887
5/21/2020,8810740.963,9510.67,15138043247083,98579624
5/22/2020,9450405.201,9057.57,15138043247083,83529299
5/23/2020,7770388.924,9167.26,15138043247083,89549429
5/24/2020,7843058.63,9178.32,15138043247083,87291881
5/25/2020,7286826.339,8730.73,15138043247083,94064526
5/26/2020,7689659.793,8899.66,15138043247083,93312010
5/27/2020,7687822.768,8842.85,15138043247083,103847237
5/28/2020,9241012.007,9197.54,15138043247083,98579624
5/29/2020,8457127.388,9569.21,15138043247083,95569559
5/30/2020,8526743.19,9425.98,15138043247083,117392529
5/31/2020,9913195.966,9698.1,15138043247083,112877432
6/1/2020,9542417.459,9450.84,15138043247083,100837172
6/2/2020,8910754.391,10204.23,15138043247083,97074591
6/3/2020,8941264.807,9525.57,15138043247083,104599753
6/4/2020,9081230.369,9658.04,14477089134397,108668661
6/5/2020,9764314.2,9794.56,13732352106018,122192368
6/6/2020,11573082.69,9623.75,13732352106018,133797229
6/7/2020,12477168.4,9670.43,13732352106018,108539589
6/8/2020,9821022.765,9753.85,13732352106018,110587506
6/9/2020,10379765.62,9782.59,13732352106018,109222228
6/10/2020,10182263.04,9775.15,13732352106018,111952784
6/11/2020,10401186.39,9892.13,13732352106018,126288201
6/12/2020,11473619.15,9286.42,13732352106018,111270145
6/13/2020,9866334.581,9459.97,13732352106018,107856950
6/14/2020,9622452.784,9473.5,13732352106018,116048617
6/15/2020,10380781.54,9330.07,13732352106018,94204172
6/16/2020,8280410.6,9426.7,14265974077877,106374813
6/17/2020,9617963.21,9526,15784744305477,108283618
6/18/2020,8709273.108,9454.81,15784744305477,97298323
6/19/2020,7714420.955,9380.03,15784744305477,111422273
6/20/2020,8736099.478,9300.15,15784744305477,107498954
6/21/2020,8238014.002,9357.43,15784744305477,114560929
6/22/2020,9006615.206,9284.78,15784744305477,112206937
6/23/2020,8923565.201,9691.9,15784744305477,123976895
6/24/2020,9964641.895,9621.49,15784744305477,109068281
6/25/2020,8594577.459,9276.58,15784744305477,110637609
6/26/2020,8504016.548,9240.85,15784744305477,128684879
6/27/2020,9950436.658,9154.45,15784744305477,108283618
6/28/2020,8059992.059,9004.23,15784744305477,117699584
6/29/2020,8666896.613,9127.47,15784744305477,113776265
6/30/2020,8562734.803,9185.35,15784618886623,115344676
7/1/2020,8801310.462,9133.97,15784217546288,127111309
7/2/2020,10124055.94,9236.38,15784217546288,128680584
7/3/2020,9907317.704,9087.98,15784217546288,127895947
7/4/2020,9873738.207,9072.42,15784217546288,123188120
7/5/2020,9203934.106,9131.31,15784217546288,127895947
7/6/2020,9453537.181,9089.09,15784217546288,120834207
7/7/2020,9573702.526,9348.91,15784217546288,126326671
7/8/2020,9827305.846,9256.23,15784217546288,118480294
7/9/2020,9269106.007,9440.07,15784217546288,128680584
7/10/2020,10324012.45,9238.04,15784217546288,126326671
7/11/2020,9821730.664,9287.4,15784217546288,122403483
7/12/2020,9308390.998,9235.96,15784217546288,119264932
7/13/2020,9012154.571,9295.9,16570395220716,121086666
7/14/2020,8910800.363,9238.13,17345948872516,124167139
7/15/2020,9003009.805,9254.52,17345948872516,118993508
7/16/2020,8552242.709,9193.51,17345948872516,117268964
7/17/2020,8476261.345,9131,17345948872516,101748072
7/18/2020,7439212.406,9154.19,17345948872516,112095333
7/19/2020,8257260.544,9174.71,17345948872516,112957605
7/20/2020,8030628.817,9214.66,17345948872516,121580323
7/21/2020,8809861.149,9163.87,17345948872516,107783974
7/22/2020,8215338.734,9392.66,17345948872516,124167139
7/23/2020,9764974.368,9537.4,17345948872516,117268964
7/24/2020,9402091.579,9613.11,17345948872516,138825759
7/25/2020,10810915.04,9551.28,17345948872516,122442595
7/26/2020,9515131.312,9707.5,17345948872516,136238944
7/27/2020,10587041.6,9938.83,17309155182109,128205973
7/28/2020,11099308.3,11042.4,16847561611550,121437040
7/29/2020,12037341.11,10934.94,16847561611550,123949531
7/30/2020,12189404.75,11102.67,16847561611550,113062072
7/31/2020,11301864.7,11114.93,16847561611550,128137015
8/1/2020,12639960.42,11343.88,16847561611550,114737066
8/2/2020,11439834.23,11823.69,16847561611550,118087053
8/3/2020,11205874.85,11077.77,16847561611550,135674487
8/4/2020,12873862.58,11242.57,16847561611550,121437040
8/5/2020,11438679.08,11194.25,16847561611550,108037091
8/6/2020,10806917.39,11750.28,16847561611550,130649506
8/7/2020,13771270.44,11772.94,16847561611550,127299518
8/8/2020,12898632.94,11605.6,16847561611550,118924550
8/9/2020,11292366.65,11767.6,16847561611550,130649506
8/10/2020,12105371.36,11684.06,16871707187018,114901505
8/11/2020,11774383.19,11893.03,16947802333947,129741893
8/12/2020,12966824.45,11392.43,16947802333947,132269332
8/13/2020,12684820.61,11573.11,16947802333947,123844534
8/14/2020,11879252.3,11777.43,16947802333947,140694131
8/15/2020,13709961.99,11774.38,16947802333947,131426852
8/16/2020,12537672.54,11873.98,16947802333947,128056933
8/17/2020,12130221.32,11914.01,16947802333947,105309978
8/18/2020,10390360.22,12293.72,16947802333947,117947175
8/19/2020,12747409.95,11969.53,16947802333947,116262216
8/20/2020,11920459.63,11734,16947802333947,123002054
8/21/2020,12309250.39,11865.82,16947802333947,130584373
8/22/2020,12988330.81,11522.8,16947802333947,114577256
8/23/2020,11060458.29,11683.44,16947802333947,132269332
8/24/2020,12250514.72,11653.02,17340945336075,128441437
8/25/2020,11845489.15,11763.93,17557993035167,111720009
8/26/2020,10414543.57,11337.4,17557993035167,123939385
8/27/2020,11345447.78,11467.37,17557993035167,112592821
8/28/2020,10690122.01,11302.01,17557993035167,142268449
8/29/2020,13003916.08,11534.75,17557993035167,127430635
8/30/2020,11257775.01,11481.64,17557993035167,110847196
8/31/2020,9959939.365,11707.78,17557993035167,130921885
9/1/2020,12191565.47,11659.57,17557993035167,134413135
9/2/2020,12943722.05,11923.25,17557993035167,125685010
9/3/2020,12071209.2,11397.44,17557993035167,112592821
9/4/2020,10387319.33,10187.51,17557993035167,117829697
9/5/2020,10521917.64,10467.89,17557993035167,123066572
9/6/2020,10426131.58,10159.62,17557993035167,130921885
9/7/2020,10418304.67,10254.93,17445332713343,151762134
9/8/2020,12203310.68,10367.74,17345997805929,133652505
9/9/2020,10676168.87,10121.52,17345997805929,128478860
9/10/2020,10385265.13,10227.83,17345997805929,136239328
9/11/2020,11342158.76,10352.66,17345997805929,118993843
9/12/2020,9984827.137,10395.44,17345997805929,146586619
9/13/2020,11755971.41,10446.44,17345997805929,139688425
9/14/2020,11038733.64,10330.77,17345997805929,151760264
9/15/2020,12485219.77,10674.64,17345997805929,134514780
9/16/2020,11329376.27,10785.62,17345997805929,133652505
9/17/2020,11397006.21,10948.43,17345997805929,153484813
9/18/2020,12881875.6,10943.89,17345997805929,142275248
9/19/2020,12027086.74,10931.79,17345997805929,128478860
9/20/2020,10777756.11,11081.43,19148290888759,135165072
9/21/2020,10041684.8,10919.65,19314656404097,139219833
9/22/2020,10351909.52,10430.46,19314656404097,123857644
9/23/2020,9208013.415,10532.22,19314656404097,136339422
9/24/2020,10252434.96,10234.48,19314656404097,131538739
9/25/2020,9928235.839,10732.43,19314656404097,162263115
9/26/2020,12502201.35,10692.84,19314656404097,144020517
9/27/2020,10759364.73,10732.4,19314656404097,145940790
9/28/2020,10713359.14,10774.24,19314656404097,123857644
9/29/2020,9531618.971,10692.33,19314656404097,135379286
9/30/2020,10337349.26,10840.8,19314656404097,149781337
10/1/2020,11484361.34,10777.92,19314656404097,119056960
10/2/2020,9416443.243,10619.24,19314656404097,130578602
10/3/2020,10232863.85,10575.06,19314656404097,144980653
10/4/2020,10855303.17,10551.77,19300708897946,151592064
10/5/2020,11055916.22,10673.46,19298087186263,134303836
10/6/2020,10710768.43,10788.56,19298087186263,124710705
10/7/2020,10054284.61,10603.74,19298087186263,144856281
10/8/2020,11193916.29,10670.8,19298087186263,155408725
10/9/2020,12084850.91,10923.3,19298087186263,136222463
10/10/2020,10965183.36,11063.19,19298087186263,137181776
10/11/2020,11127194.86,11302.67,19298087186263,134303836
10/12/2020,10659930.88,11376.61,19298087186263,142937654
10/13/2020,11515021.1,11540.04,19298087186263,159245977
10/14/2020,12872175.63,11428.24,19298087186263,142937654
10/15/2020,11605343.5,11431.32,19298087186263,144856281
10/16/2020,11814116.19,11503.73,19298087186263,148693533
10/17/2020,11742282.09,11327.57,19529685517636,152419671
10/18/2020,11674223.52,11366.51,19997335994446,119288756
10/19/2020,8982105.737,11508.2,19997335994446,124259121
10/20/2020,9776921.355,11758.16,19997335994446,143146507
10/21/2020,11710523.41,11925.46,19997335994446,129229485
10/22/2020,11562043.14,12831.56,19997335994446,136187996
10/23/2020,13585268.79,12990.25,19997335994446,130223558
10/24/2020,12640081.1,12944.52,19997335994446,151099091
10/25/2020,13768787.57,13128.46,19997335994446,116306537
10/26/2020,10397996.38,13036.77,19997335994446,109348026
10/27/2020,10435984.48,13076.37,19997335994446,98413223
10/28/2020,10871089.34,13651.47,19997335994446,99407296
10/29/2020,11446509.26,13289,19997335994446,107359880
10/30/2020,12458484.39,13458.66,19997335994446,110342099
10/31/2020,12828892.04,13564.72,19997335994446,112330245
11/1/2020,13341986.85,13810.32,19997335994446,124259121
11/2/2020,13377441.18,13758.88,19997335994446,94436932
11/3/2020,10902576.26,13575.17,17865273539020,124332259
11/4/2020,15826226.37,14023.31,16787779609933,132689483
11/5/2020,16641138.13,14155.59,16787779609933,122675182
11/6/2020,20893224.44,15591.39,16787779609933,127682333
11/7/2020,18889243.16,15595.77,16787779609933,121840657
11/8/2020,16132958.56,14839.84,16787779609933,115164457
11/9/2020,15148276.02,15490.6,16787779609933,154387134
11/10/2020,20216887.39,15328.53,16787779609933,122675182
11/11/2020,16459647.09,15317.04,16787779609933,122675182
11/12/2020,16020485.03,15708.65,16787779609933,133524008
11/13/2020,17804675.56,16295.57,16787779609933,115998982
11/14/2020,16032046.44,16339.33,16787779609933,118502557
11/15/2020,15597257.88,16091.07,16787779609933,125178758
11/16/2020,15662707.44,15968.16,17040598812945,135534842
11/17/2020,17711414.83,16725.15,17596801059571,137334451
11/18/2020,18324640,17679.72,17596801059571,147831352
11/19/2020,21194109.32,17798.45,17596801059571,119839616
11/20/2020,16988027.06,17820.57,17596801059571,146956610
11/21/2020,20641618.89,18687.45,17596801059571,147831352
11/22/2020,20655875.92,18699.75,17596801059571,152205060
11/23/2020,20906345.74,18422.28,17596801059571,128587034
11/24/2020,18011288.39,18398.91,17596801059571,118964875
11/25/2020,17683648.93,19172.52,17596801059571,135584967
11/26/2020,20363512.96,18739.8,17596801059571,131211259
11/27/2020,18340061.79,17151.44,17596801059571,134710226
11/28/2020,17988301.56,17138.87,17596801059571,134710226
11/29/2020,17630656.51,17732.42,18158528379021,135399801
11/30/2020,18023228.16,18191.6,19157154724710,107610728
12/1/2020,14684437.14,19709.73,19157154724710,144750714
12/2/2020,21143567.33,18792.52,19157154724710,124752260
12/3/2020,18291019.91,19226.97,19157154724710,149512250
12/4/2020,21762338.79,19454.54,19157154724710,137132255
12/5/2020,19296507.66,18670.49,19157154724710,137132255
12/6/2020,18632287.72,19155.06,19157154724710,129513796
12/7/2020,17217876.55,19377.66,19157154724710,142846099
12/8/2020,19343628.02,19181.41,19157154724710,137132255
12/9/2020,18941288.64,18318.87,19157154724710,132370718
12/10/2020,17187411.94,18554.15,19157154724710,123799952
12/11/2020,16448918.98,18247.76,19157154724710,131418411
12/12/2020,16978667.13,18029.36,19157154724710,125704567
12/13/2020,16396977.02,18803.44,19144667899933,148463110
12/14/2020,19661607.52,19164.48,18670168558400,134574371
12/15/2020,18516458.63,19276.59,18670168558400,129933876
12/16/2020,18584575.84,19439.75,18670168558400,132718173
12/17/2020,19816346.53,21379.48,18670168558400,119724786
12/18/2020,22338873.25,22847.46,18670168558400,145711561
12/19/2020,27241477.88,23150.79,18670168558400,146639660
12/20/2020,25884376.31,23869.92,18670168558400,140142966
12/21/2020,24027162.61,23490.58,18670168558400,126221479
12/22/2020,23298120.99,22745.48,18670168558400,132718173
12/23/2020,23995220.12,23824.99,18670168558400,142927263
12/24/2020,26038110.23,23253.37,18670168558400,116940488
12/25/2020,20751169.5,23715.53,18670168558400,133646272
12/26/2020,23792132.99,24693.58,18670168558400,127149578
12/27/2020,23722327.94,26443.21,18670168558400,137358669
12/28/2020,27533619.89,26246.58,18600034145237,147938034
12/29/2020,29968235.31,27036.69,18599593048299,140537799
12/30/2020,28221057.09,27376.37,18599593048299,159029615
12/31/2020,33896444.42,28856.59,18599593048299,153482070
1/1/2021,33284139.09,28982.56,18599593048299,137764027
1/2/2021,29068047.03,29393.75,18599593048299,139613209
1/3/2021,31908499.94,32195.46,18599593048299,146085344
1/4/2021,35922359.22,33000.78,18599593048299,159954206
1/5/2021,39752808.81,32035.03,18599593048299,145160753
1/6/2021,35314776.48,34046.67,18599593048299,163652569
1/7/2021,43004565.11,36860.41,18599593048299,155331252
1/8/2021,45226287.01,39486.04,18599593048299,136839436
1/9/2021,42358095.26,40670.25,19365166707095,133808025
1/10/2021,40693122.11,40240.72,20607418304386,162879651
1/11/2021,43171347.78,38240.09,20607418304386,157757649
1/12/2021,37697672.11,35544.94,20607418304386,151611247
1/13/2021,38534703.86,34011.82,20607418304386,155708849
1/14/2021,37493720.35,37393.13,20607418304386,150586847
1/15/2021,42518141.32,39158.47,20607418304386,158782050
1/16/2021,41733817.69,36828.52,20607418304386,150586847
1/17/2021,38126679.7,36065.2,20607418304386,136245243
1/18/2021,31937013.52,35793.01,20607418304386,148538046
1/19/2021,36250411.75,36632.35,20607418304386,152635648
1/20/2021,38439879.38,36020.13,20607418304386,144440445
1/21/2021,34297105.94,35538.98,20607418304386,132147641
1/22/2021,30287474.72,30797.88,20607418304386,145464845
1/23/2021,31865792.14,33002.38,20737086011822,159781151
1/24/2021,33751644.51,32099.74,20823531150112,143884925
1/25/2021,30284997.16,32276.84,20823531150112,144920069
1/26/2021,33137293.92,32243.26,20823531150112,166658079
1/27/2021,35209827.73,32541.8,20823531150112,146990355
1/28/2021,30148573.7,30419.17,20823531150112,150095785
1/29/2021,32031715.88,33403.17,20823531150112,157341789
1/30/2021,39455373.63,34314.26,20823531150112,140779495
1/31/2021,33651946.62,34318.1,20823531150112,149060642
2/1/2021,33412205.27,33136.46,20823531150112,124217202
2/2/2021,30096215.73,33522.9,20823531150112,157341789
2/3/2021,38671645.46,35529.66,20823531150112,155271502
2/4/2021,39131400.44,37676.25,20823531150112,165622936
2/5/2021,43879560.22,37002.09,20823531150112,174939226
2/6/2021,45671119.75,38278.61,21384451039676,169021266
2/7/2021,45346981.33,39323.26,21434395961349,166219498
2/8/2021,41085629.48,38928.1,21434395961349,172612556
2/9/2021,48670642.8,46364.3,21434395961349,152367873
2/10/2021,51636507.5,46589.58,21434395961349,152367873
2/11/2021,49429153.26,44878.17,21434395961349,137450739
2/12/2021,47377470.06,48013.38,21434395961349,151302364
2/13/2021,53308083.08,47471.4,21434395961349,167285008
2/14/2021,53952453.19,47185.19,21434395961349,158760931
2/15/2021,50339561.18,48720.37,21434395961349,160891950
2/16/2021,51761591.28,47951.85,21434395961349,128926662
2/17/2021,42832906.96,49160.1,21434395961349,147040325
2/18/2021,51285528.64,52118.23,21434395961349,145974816
2/19/2021,53678746.91,51608.15,21455226865438,163181402
2/20/2021,59244126.44,55916.5,21724134900047,157667240
2/21/2021,59691256.69,56001.2,21724134900047,152267677
2/22/2021,57635434.79,57487.86,21724134900047,143628376
2/23/2021,52905473.9,54123.4,21724134900047,137148901
2/24/2021,48487887.64,48880.43,21724134900047,171706104
2/25/2021,59746178.58,50624.84,21724134900047,168466366
2/26/2021,57792548.42,46800.42,21724134900047,150107852
2/27/2021,47395143.8,46340.31,21724134900047,169546279
2/28/2021,51148405.65,46155.87,21724134900047,141468551
3/1/2021,40396048.68,45113.92,21724134900047,140388638
3/2/2021,44513744.1,49618.43,21724134900047,154427502
3/3/2021,50567917.71,48356.04,21724134900047,164146716
3/4/2021,55147754.83,50477.7,21724134900047,138228813
3/5/2021,45722350.32,48448.91,21724134900047,160906978
3/6/2021,49815984.01,48861.38,21473685655440,162254331
3/7/2021,49711918.89,48881.59,21448277761060,155665152
3/8/2021,49451162.5,51169.7,21448277761060,165260949
3/9/2021,53803631.22,52299.33,21448277761060,149267954
3/10/2021,52888356.46,54881.52,21448277761060,158863751
3/11/2021,57652864.48,55997.23,21448277761060,140738357
3/12/2021,52736912.57,57764,21448277761060,159929951
3/13/2021,60000114.24,57253.28,21448277761060,152466553
3/14/2021,59410978.33,61258.73,21448277761060,167393348
3/15/2021,64756375.03,59133.47,21448277761060,157797551
3/16/2021,59673362.69,55754.72,21448277761060,158863751
3/17/2021,57657199.42,56872.38,21448277761060,145003155
3/18/2021,54456146.88,58913,21448277761060,162062350
3/19/2021,64386085.97,57665.9,21524403218194,158357615
3/20/2021,61617467.95,58075.1,21865558044611,167389189
3/21/2021,61522483.5,58085.8,21865558044611,169563075
3/22/2021,60066262.68,57411.17,21865558044611,164128361
3/23/2021,58540676.98,54204.96,21865558044611,174997789
3/24/2021,60904323.72,54477.46,21865558044611,165215303
3/25/2021,56905120.73,52508.23,21865558044611,167389189
3/26/2021,55913485.58,51415.92,21865558044611,147824219
3/27/2021,49554041.06,55074.47,21865558044611,172823903
3/28/2021,59212965.3,55863.93,21865558044611,172823903
3/29/2021,58772016.35,55783.71,21865558044611,164128361
3/30/2021,59732041.29,57627.67,21865558044611,158693647
3/31/2021,58978791.98,58730.13,21865558044611,170650017
4/1/2021,63698731.01,58735.25,21865558044611,157606704
4/2/2021,58722692.66,58736.92,23064760716651,160517766
4/3/2021,57243512.86,59031.32,23137439666472,150672056
4/4/2021,54056516.12,57076.49,23137439666472,167924581
4/5/2021,56501558.98,58206.55,23137439666472,179426265
4/6/2021,62213130.42,59054.1,23137439666472,165624244
4/7/2021,58865753.67,58020.46,23137439666472,180576433
4/8/2021,61699929.4,55947.27,23137439666472,154122561
4/9/2021,53025106.54,58048.59,23137439666472,174825591
4/10/2021,62936805.51,58102.58,23137439666472,180576433
4/11/2021,64092742.42,59774,23137439666472,166774413
4/12/2021,58799840.66,59964.87,23137439666472,165624244
4/13/2021,59662203.18,59834.74,23137439666472,163323908
4/14/2021,61441759.04,63554.44,23137439666472,155272729
4/15/2021,63141327.4,62969.12,23217560568175,198514006
4/16/2021,80172244.97,63252.63,23581981443664,120743466
4/17/2021,48356808.52,61455.98,23581981443664,106676266
4/18/2021,45028087.59,60087.09,23581981443664,145361065
4/19/2021,57721965.52,56251.48,23581981443664,113709866
4/20/2021,47180246.47,55703.14,23581981443664,150050132
4/21/2021,62004693.81,56507.91,23581981443664,118398932
4/22/2021,49225543.81,53808.8,23581981443664,167634132
4/23/2021,64293952.91,51731.71,23581981443664,158255999
4/24/2021,55567384.89,51153.13,23581981443664,169978665
4/25/2021,53877732.97,50110.53,23581981443664,165289598
4/26/2021,49453312.87,49075.58,23581981443664,133638399
4/27/2021,47389587.56,54056.64,23581981443664,166461865
4/28/2021,57182089.26,55071.46,23581981443664,166461865
4/29/2021,56029341.16,54884.1,23581981443664,143016532
4/30/2021,48848197.6,53584.15,23581981443664,169978665
5/1/2021,59389761.3,57796.62,23004465874893,158954590
5/2/2021,56995422.31,57857.5,20608845737768,189527187
5/3/2021,70637245.5,56610.46,20608845737768,181331416
5/4/2021,71252796.33,57213.33,20608845737768,185429301
5/5/2021,68034176.3,53241.72,20608845737768,160841991
5/6/2021,61161963.09,57473.23,20608845737768,174160117
5/7/2021,66659326.28,56428.16,20608845737768,176209060
5/8/2021,71663298.61,57380.27,20608845737768,175184589
5/9/2021,67678884.92,58928.81,20608845737768,190551658
5/10/2021,71465404.02,58280.73,20608845737768,184404830
5/11/2021,71072062.5,55883.5,20608845737768,176209060
5/12/2021,64607298.4,56750,20608845737768,176209060
5/13/2021,64585949.48,49007.09,23227330060563,185896531
5/14/2021,53650242.51,49702.27,25046487590083,166839065
5/15/2021,45652932.82,49922.52,25046487590083,153143321
5/16/2021,41386831.59,46736.58,25046487590083,164348930
5/17/2021,41709082.88,46441.64,25046487590083,150653186
5/18/2021,36875391.37,43596.24,25046487590083,124506765
5/19/2021,30628667.24,42912.19,25046487590083,155633456
5/20/2021,36558890.15,36964.27,25046487590083,139447577
5/21/2021,33135536.44,40784.32,25046487590083,136957442
5/22/2021,31984319.4,37280.35,25046487590083,144427848
5/23/2021,31076144.88,37528.3,25046487590083,148163051
5/24/2021,28944158.98,34754.54,25046487590083,156878524
5/25/2021,32668797.24,38728.59,25046487590083,153143321
5/26/2021,32577927.95,38410.5,25046487590083,151898253
5/27/2021,32976616.14,39266.04,25046487590083,145672915
5/28/2021,30872457.37,38445.29,25046487590083,148163051
5/29/2021,29892496.44,35689.62,25046487590083,144427848
5/30/2021,27237217.14,34647.67,21214345448187,151858200
5/31/2021,33235125.09,35684.59,21047730572452,147526659
6/1/2021,33914623.68,37310.54,21047730572452,148572947
6/2/2021,34238305.82,36662.64,21047730572452,173683868
6/3/2021,41033277.74,37585.24,21047730572452,153804389
6/4/2021,37237145.29,39188.59,21047730572452,137063775
6/5/2021,32433139.61,36885.51,21047730572452,137063775
6/6/2021,31004148.54,35530.38,21047730572452,156943254
6/7/2021,34551597.29,35816.17,21047730572452,139156352
6/8/2021,32065211.21,33514.87,21047730572452,155896966
6/9/2021,31680869.7,33450.19,21047730572452,131832334
6/10/2021,29082024.73,37338.36,21047730572452,123462027
6/11/2021,28990968.61,36704.57,21047730572452,109860278
6/12/2021,25753794.51,37313.18,21047730572452,138110064
6/13/2021,31189778.56,35494.9,20836567779803,136724465
6/14/2021,31382108.55,39066.82,19932791027263,133766696
6/15/2021,36421303.12,40525.8,19932791027263,129803239
6/16/2021,34465050.94,40188.56,19932791027263,121876323
6/17/2021,31780141.8,38324.87,19932791027263,128812374
6/18/2021,32585835.14,38068.04,19932791027263,122867188
6/19/2021,29858234.32,35729.82,19932791027263,102059035
6/20/2021,23856840,35524.17,19932791027263,104040764
6/21/2021,23743052.1,35592.35,19932791027263,104040764
6/22/2021,23126700.28,31686.55,19932791027263,90168662
6/23/2021,19804046.13,32447.59,19932791027263,100077306
6/24/2021,23621428.33,33674.66,19932791027263,104040764
6/25/2021,23766132.39,34639.38,19932791027263,108995086
6/26/2021,24364896.16,31640.58,19932791027263,88186933
6/27/2021,18459502.49,32160.91,19932791027263,58461001
6/28/2021,13064509.93,34644.45,19932791027263,86205204
6/29/2021,20581265.56,34456.67,19932791027263,89177797
6/30/2021,21860395.24,35847.7,19932791027263,88186933
7/1/2021,21597056.01,35047.36,19932791027263,94132120
7/2/2021,22482193.6,33536.88,19932791027263,89177797
7/3/2021,20787750.55,33856.86,15634861856766,98706076
7/4/2021,29286315.16,34688.98,14363025673660,82108836
7/5/2021,26850966.69,35309.3,14363025673660,94246664
7/6/2021,29781454.42,33747.97,14363025673660,101386563
7/7/2021,31922406.81,34211.01,14363025673660,87820755
7/8/2021,27871474.46,33839.04,14363025673660,99244593
7/9/2021,29946768.13,32877.41,14363025673660,93532674
7/10/2021,28042394.09,33818.52,14363025673660,114952371
7/11/2021,34562838.34,33515.57,14363025673660,89248735
7/12/2021,27450462.49,34227.64,14363025673660,89962725
7/13/2021,27887294.47,33158.25,14363025673660,97102624
7/14/2021,28926080.15,32686.56,14363025673660,121378279
7/15/2021,35713899.1,32814.61,14363025673660,91390705
7/16/2021,26360965.37,31738.59,14363025673660,107098482
7/17/2021,30312671.3,31421.25,14348541098817,101997588
7/18/2021,28583415.04,31520.66,13672594272814,97872242
7/19/2021,28985344.27,31783.49,13672594272814,115543619
7/20/2021,33665753.26,30815.94,13672594272814,82919538
7/21/2021,23622405.81,29790.24,13672594272814,98551910
7/22/2021,28599770.53,32118.06,13672594272814,103989257
7/23/2021,32359585.96,32297.89,13672594272814,91755227
7/24/2021,27972459.85,33581.63,13672594272814,104668926
7/25/2021,33022007.46,34279.34,13672594272814,103989257
7/26/2021,33196893.29,35365.2,13672594272814,101950252
7/27/2021,36493145.88,37318.14,13672594272814,115543619
7/28/2021,40625844.54,39405.95,13672594272814,106707931
7/29/2021,39723886.33,40002.53,13672594272814,108746936
